index,seconds_since_hr_recording,date_time,Heart rate value,Rate of change,Temperature,Oxygen level,Degree of motion
10760,3228000,9/22/2022 16:40,97.83667,-1.27611,96,95.72389,1
10761,3228300,9/22/2022 16:45,102.000694,4.164024,99.664024,100,3
10762,3228600,9/22/2022 16:50,100.44803,-1.552664,96,94.78066933,1
10763,3228900,9/22/2022 16:55,102.83818,2.39015,97.72348333,99.89015,3
10764,3229200,9/22/2022 17:00,101.29394,-1.54424,97.45576,95.45576,1
10765,3229500,9/22/2022 17:05,92.765,-8.52894,96,88.47106,6
10766,3229800,9/22/2022 17:10,97.321014,4.556014,100.8893473,100,3
10767,3230100,9/22/2022 17:15,88.09849,-9.222524,96,87.777476,6
10768,3230400,9/22/2022 17:20,100.835175,12.736685,101,100,7
10769,3230700,9/22/2022 17:25,101.73428,0.899105,97.899105,97.23243833,1
10770,3231000,9/22/2022 17:30,99.57,-2.16428,96,94.83572,3
10771,3231300,9/22/2022 17:35,80.55238,-19.01762,96,77.98238,8
10772,3231600,9/22/2022 17:40,80.59048,0.0381,96.0381,98.0381,1
10773,3231900,9/22/2022 17:45,87.01428,6.4238,101,100,5
10774,3232200,9/22/2022 17:50,90.403336,3.389056,99.389056,100,3
10775,3232500,9/22/2022 17:55,85.92302,-4.480316,96,92.019684,3
10776,3232800,9/22/2022 18:00,84.597725,-1.325295,96,96.174705,1
10777,3233100,9/22/2022 18:05,89.6,5.002275,100.502275,100,5
10778,3233400,9/22/2022 18:10,83.634285,-5.965715,96,93.034285,5
10779,3233700,9/22/2022 18:15,84.03532,0.401035,96.73436833,96.901035,1
10780,3234000,9/22/2022 18:20,85.11667,1.08135,97.08135,99.08135,1
10781,3234300,9/22/2022 18:25,82.98309,-2.13358,96,96.86642,3
10782,3234600,9/22/2022 18:30,93.582855,10.599765,101,100,7
10783,3234900,9/22/2022 18:35,82.92381,-10.659045,96,86.00762167,7
10784,3235200,9/22/2022 18:40,85.61151,2.6877,98.1877,99.35436667,3
10785,3235500,9/22/2022 18:45,85.61508,0.00357,96,100,1
10786,3235800,9/22/2022 18:50,85.97262,0.35754,96.69087333,96.85754,1
10787,3236100,9/22/2022 18:55,92.50985,6.53723,101,100,5
10788,3236400,9/22/2022 19:00,92.99167,0.48182,97.48182,99.48182,1
10789,3236700,9/22/2022 19:05,87.00286,-5.98881,96,91.01119,5
10790,3237000,9/22/2022 19:10,81.06286,-5.94,96,90.39333333,5
10791,3237300,9/22/2022 19:15,80.53555,-0.52731,98.47269,95.97269,1
10792,3237600,9/22/2022 19:20,82.06635,1.5308,96.86413333,99.0308,1
10793,3237900,9/22/2022 19:25,87.938095,5.871745,101,100,5
10794,3238200,9/22/2022 19:30,94.332146,6.394051,101,100,5
10795,3238500,9/22/2022 19:35,102.78555,8.453404,101,100,6
10796,3238800,9/22/2022 19:40,91.97939,-10.80616,96,86.69384,7
10797,3239100,9/22/2022 19:45,81.07152,-10.90787,96,86.59213,7
10798,3239400,9/22/2022 19:50,82.83428,1.76276,97.76276,99.26276,1
10799,3239700,9/22/2022 19:55,82.755554,-0.078726,96,96.58794067,1
10800,3240000,9/22/2022 20:00,83.39047,0.634916,96.634916,97.634916,1
10801,3240300,9/22/2022 20:05,84.328575,0.938105,97.938105,100,1
10802,3240600,9/22/2022 20:10,85.00119,0.672615,96.672615,98.00594833,1
10803,3240900,9/22/2022 20:15,85.333336,0.332146,96,97.332146,1
10804,3241200,9/22/2022 20:20,85.702385,0.369049,99.369049,97.70238233,1
10805,3241500,9/22/2022 20:25,85.65936,-0.043025,96.456975,97.456975,1
10806,3241800,9/22/2022 20:30,86.3708,0.71144,96.21144,98.71144,1
10807,3242100,9/22/2022 20:35,85.21555,-1.15525,96,96.84475,1
10808,3242400,9/22/2022 20:40,85.213806,-0.001744,96.998256,96.66492267,1
10809,3242700,9/22/2022 20:45,83.97976,-1.234046,96,97.765954,1
10810,3243000,9/22/2022 20:50,84.21905,0.23929,96.23929,99.23929,1
10811,3243300,9/22/2022 20:55,83.64952,-0.56953,96,96.43047,1
10812,3243600,9/22/2022 21:00,83.636665,-0.012855,96.32047833,97.987145,1
10813,3243900,9/22/2022 21:05,81.24246,-2.394205,96,97.605795,3
10814,3244200,9/22/2022 21:10,87.565475,6.323015,101,100,5
10815,3244500,9/22/2022 21:15,78.275,-9.290475,96,87.709525,6
10816,3244800,9/22/2022 21:20,79.18254,0.90754,99.90754,97.57420667,1
10817,3245100,9/22/2022 21:25,78.066666,-1.115874,96,95.884126,1
10818,3245400,9/22/2022 21:30,76.495,-1.571666,96,98.428334,1
10819,3245700,9/22/2022 21:35,76.718254,0.223254,96.723254,98.223254,1
10820,3246000,9/22/2022 21:40,77.56944,0.851186,99.851186,97.51785267,1
10821,3246300,9/22/2022 21:45,77.991425,0.421985,96.921985,100,1
10822,3246600,9/22/2022 21:50,76.39167,-1.599755,96,95.06691167,1
10823,3246900,9/22/2022 21:55,74.83,-1.56167,96,96.43833,1
10824,3247200,9/22/2022 22:00,77.66389,2.83389,101,100,3
10825,3247500,9/22/2022 22:05,77.86,0.19611,96.19611,97.69611,1
10826,3247800,9/22/2022 22:10,78.105156,0.245156,96,100,1
10827,3248100,9/22/2022 22:15,75.28611,-2.819046,96,93.680954,3
10828,3248400,9/22/2022 22:20,75.09365,-0.19246,96.80754,96.14087333,1
10829,3248700,9/22/2022 22:25,73.53048,-1.56317,96,94.77016333,1
10830,3249000,9/22/2022 22:30,71.77302,-1.75746,96,95.24254,1
10831,3249300,9/22/2022 22:35,72.996666,1.223646,96.723646,98.223646,1
10832,3249600,9/22/2022 22:40,74.77397,1.777304,98.277304,98.11063733,1
10833,3249900,9/22/2022 22:45,75.09111,0.31714,97.31714,97.31714,1
10834,3250200,9/22/2022 22:50,73.59603,-1.49508,96.50492,98.50492,1
10835,3250500,9/22/2022 22:55,77.65945,4.06342,101,100,3
10836,3250800,9/22/2022 23:00,77.780846,0.121396,97.121396,97.121396,1
10837,3251100,9/22/2022 23:05,79.18413,1.403284,97.73661733,98.403284,1
10838,3251400,9/22/2022 23:10,75.62,-3.56413,96,93.10253667,3
10839,3251700,9/22/2022 23:15,72.112144,-3.507856,96,94.492144,3
10840,3252000,9/22/2022 23:20,71.680954,-0.43119,96,96.90214333,1
10841,3252300,9/22/2022 23:25,72.59286,0.911906,96.57857267,98.411906,1
10842,3252600,9/22/2022 23:30,73.81825,1.22539,99.22539,100,1
10843,3252900,9/22/2022 23:35,73.52768,-0.29057,96.70943,96.70943,1
10844,3253200,9/22/2022 23:40,75.42381,1.89613,97.39613,98.56279667,1
10845,3253500,9/22/2022 23:45,77.452385,2.028575,98.028575,99.028575,3
10846,3253800,9/22/2022 23:50,79.469696,2.017311,101,99.017311,3
10847,3254100,9/22/2022 23:55,77.65714,-1.812556,96,95.187444,1
10848,3254400,9/23/2022 0:00,76.54704,-1.1101,96,95.3899,1
10849,3254700,9/23/2022 0:05,72.42643,-4.12061,96,92.87939,3
10850,3255000,9/23/2022 0:10,73.39286,0.96643,99.96643,98.46643,1
10851,3255300,9/23/2022 0:15,73.77167,0.37881,99.37881,97.37881,1
10852,3255600,9/23/2022 0:20,75.08,1.30833,100.30833,98.30833,1
10853,3255900,9/23/2022 0:25,75.575005,0.495005,96,99.495005,1
10854,3256200,9/23/2022 0:30,76.203575,0.62857,96.29523667,98.62857,1
10855,3256500,9/23/2022 0:35,74.598335,-1.60524,96,97.39476,1
10856,3256800,9/23/2022 0:40,76.63333,2.034995,97.70166167,98.70166167,3
10857,3257100,9/23/2022 0:45,77.2869,0.65357,98.65357,97.32023667,1
10858,3257400,9/23/2022 0:50,77.45619,0.16929,96,96.50262333,1
10859,3257700,9/23/2022 0:55,77.608574,0.152384,96.152384,97.152384,1
10860,3258000,9/23/2022 1:00,75.14047,-2.468104,96,94.531896,3
10861,3258300,9/23/2022 1:05,73.404045,-1.736425,96,94.763575,1
10862,3258600,9/23/2022 1:10,73.18286,-0.221185,96,97.778815,1
10863,3258900,9/23/2022 1:15,72.32,-0.86286,96,95.47047333,1
10864,3259200,9/23/2022 1:20,71.05167,-1.26833,96,96.73167,1
10865,3259500,9/23/2022 1:25,72.40238,1.35071,97.35071,100,1
10866,3259800,9/23/2022 1:30,73.02857,0.62619,97.62619,97.62619,1
10867,3260100,9/23/2022 1:35,72.82222,-0.20635,96,96.79365,1
10868,3260400,9/23/2022 1:40,74.31809,1.49587,97.49587,100,1
10869,3260700,9/23/2022 1:45,76.65476,2.33667,98.67000333,99.33667,3
10870,3261000,9/23/2022 1:50,78.66857,2.01381,99.01381,98.34714333,3
10871,3261300,9/23/2022 1:55,80.657936,1.989366,98.989366,99.989366,1
10872,3261600,9/23/2022 2:00,80.03555,-0.622386,96,96.377614,1
10873,3261900,9/23/2022 2:05,79.229004,-0.806546,96,95.693454,1
10874,3262200,9/23/2022 2:10,74.75429,-4.474714,96,95.525286,3
10875,3262500,9/23/2022 2:15,74.60778,-0.14651,96.85349,96.85349,1
10876,3262800,9/23/2022 2:20,75.28571,0.67793,99.67793,97.01126333,1
10877,3263100,9/23/2022 2:25,74.00611,-1.2796,96,95.7204,1
10878,3263400,9/23/2022 2:30,72.941666,-1.064444,96,96.26888933,1
10879,3263700,9/23/2022 2:35,74.10119,1.159524,96.659524,100,1
10880,3264000,9/23/2022 2:40,73.55476,-0.54643,96,98.45357,1
10881,3264300,9/23/2022 2:45,74.31825,0.76349,96.76349,97.76349,1
10882,3264600,9/23/2022 2:50,73.071106,-1.247144,96,95.252856,1
10883,3264900,9/23/2022 2:55,74.73333,1.662224,96.99555733,100,1
10884,3265200,9/23/2022 3:00,74.77484,0.04151,96,100,1
10885,3265500,9/23/2022 3:05,74.90071,0.12587,97.12587,98.12587,1
10886,3265800,9/23/2022 3:10,74.46667,-0.43404,96.56596,96.56596,1
10887,3266100,9/23/2022 3:15,75.30095,0.83428,97.33428,97.16761333,1
10888,3266400,9/23/2022 3:20,73.57601,-1.72494,96,94.94172667,1
10889,3266700,9/23/2022 3:25,75.61191,2.0359,99.0359,98.70256667,3
10890,3267000,9/23/2022 3:30,76.60254,0.99063,96.49063,98.99063,1
10891,3267300,9/23/2022 3:35,80.56048,3.95794,101,100,3
10892,3267600,9/23/2022 3:40,83.17103,2.61055,98.11055,100,3
10893,3267900,9/23/2022 3:45,85.87738,2.70635,99.20635,100,3
10894,3268200,9/23/2022 3:50,85.63247,-0.24491,97.75509,98.75509,1
10895,3268500,9/23/2022 3:55,79.28,-6.35247,96,92.64753,5
10896,3268800,9/23/2022 4:00,77.05318,-2.22682,96,94.10651333,3
10897,3269100,9/23/2022 4:05,74.62738,-2.4258,96,94.0742,3
10898,3269400,9/23/2022 4:10,75.70389,1.07651,97.07651,97.74317667,1
10899,3269700,9/23/2022 4:15,74.925476,-0.778414,96,97.221586,1
10900,3270000,9/23/2022 4:20,77.3127,2.387224,97.887224,98.887224,3
10901,3270300,9/23/2022 4:25,77.55127,0.23857,96.23857,99.23857,1
10902,3270600,9/23/2022 4:30,78.72143,1.17016,97.67016,97.67016,1
10903,3270900,9/23/2022 4:35,79.12024,0.39881,96,99.39881,1
10904,3271200,9/23/2022 4:40,79.83945,0.71921,96.38587667,100,1
10905,3271500,9/23/2022 4:45,80.7619,0.92245,99.92245,98.42245,1
10906,3271800,9/23/2022 4:50,81.73905,0.97715,96.47715,98.47715,1
10907,3272100,9/23/2022 4:55,80.27286,-1.46619,96,94.86714333,1
10908,3272400,9/23/2022 5:00,78.61429,-1.65857,97.34143,96.34143,1
10909,3272700,9/23/2022 5:05,77.01905,-1.59524,96,95.73809333,1
10910,3273000,9/23/2022 5:10,78.386314,1.367264,98.367264,98.03393067,1
10911,3273300,9/23/2022 5:15,83.37,4.983686,101,100,3
10912,3273600,9/23/2022 5:20,79.35841,-4.01159,96,93.98841,3
10913,3273900,9/23/2022 5:25,78.942856,-0.415554,97.584446,96.25111267,1
10914,3274200,9/23/2022 5:30,93.98064,15.037784,101,100,8
10915,3274500,9/23/2022 5:35,96.8,2.81936,99.15269333,99.15269333,3
10916,3274800,9/23/2022 5:40,95.26857,-1.53143,96,95.46857,1
10917,3275100,9/23/2022 5:45,100.04992,4.78135,100.78135,100,3
10918,3275400,9/23/2022 5:50,88.20252,-11.8474,96,84.48593333,7
10919,3275700,9/23/2022 5:55,96.28611,8.08359,101,100,6
10920,3276000,9/23/2022 6:00,95.19008,-1.09603,97.90397,98.90397,1
10921,3276300,9/23/2022 6:05,90.26511,-4.92497,96,92.40836333,3
10922,3276600,9/23/2022 6:10,90.606346,0.341236,97.341236,97.67456933,1
10923,3276900,9/23/2022 6:15,93.65,3.043654,99.043654,100,3
10924,3277200,9/23/2022 6:20,98.527985,4.877985,100.5446517,100,3
10925,3277500,9/23/2022 6:25,97.71786,-0.810125,98.189875,96.52320833,1
10926,3277800,9/23/2022 6:30,98.39746,0.6796,96.6796,98.01293333,1
10927,3278100,9/23/2022 6:35,97.91857,-0.47889,98.52111,96.02111,1
10928,3278400,9/23/2022 6:40,98.270874,0.352304,96,97.352304,1
10929,3278700,9/23/2022 6:45,105.469955,7.199081,101,100,6
10930,3279000,9/23/2022 6:50,109.723335,4.25338,101,100,3
10931,3279300,9/23/2022 6:55,109.014145,-0.70919,96,96.29081,1
10932,3279600,9/23/2022 7:00,111.09182,2.077675,97.577675,98.577675,3
10933,3279900,9/23/2022 7:05,108.32,-2.77182,96,94.22818,3
10934,3280200,9/23/2022 7:10,116.06,7.74,101,100,6
10935,3280500,9/23/2022 7:15,119.035,2.975,98.975,100,3
10936,3280800,9/23/2022 7:20,112.65515,-6.37985,96,91.62015,5
10937,3281100,9/23/2022 7:25,105.8816,-6.77355,96,91.22645,5
10938,3281400,9/23/2022 7:30,115.63452,9.75292,101,100,6
10939,3281700,9/23/2022 7:35,103.89333,-11.74119,96,84.59214333,7
10940,3282000,9/23/2022 7:40,103.670555,-0.222775,96,97.777225,1
10941,3282300,9/23/2022 7:45,100.28485,-3.385705,96,93.614295,3
10942,3282600,9/23/2022 7:50,92.88214,-7.40271,96,89.59729,6
10943,3282900,9/23/2022 7:55,96.23333,3.35119,99.35119,100,3
10944,3283200,9/23/2022 8:00,102.17948,5.94615,101,100,5
10945,3283500,9/23/2022 8:05,101.655556,-0.523924,96,95.976076,1
10946,3283800,9/23/2022 8:10,103.37273,1.717174,97.05050733,100,1
10947,3284100,9/23/2022 8:15,101.031815,-2.340915,96,94.32575167,3
10948,3284400,9/23/2022 8:20,98.51212,-2.519695,96,95.480305,3
10949,3284700,9/23/2022 8:25,92.052124,-6.459996,96,91.540004,5
10950,3285000,9/23/2022 8:30,100.46849,8.416366,101,100,6
10951,3285300,9/23/2022 8:35,100.52768,0.05919,96.55919,99.05919,1
10952,3285600,9/23/2022 8:40,99.41988,-1.1078,97.8922,97.8922,1
10953,3285900,9/23/2022 8:45,100.85555,1.43567,97.43567,97.93567,1
10954,3286200,9/23/2022 8:50,98.14643,-2.70912,96,93.62421333,3
10955,3286500,9/23/2022 8:55,94.325005,-3.821425,96,93.178575,3
10956,3286800,9/23/2022 9:00,93.03333,-1.291675,96,97.708325,1
10957,3287100,9/23/2022 9:05,95.895,2.86167,99.19500333,99.52833667,3
10958,3287400,9/23/2022 9:10,86.093094,-9.801906,96,87.198094,6
10959,3287700,9/23/2022 9:15,89.922615,3.829521,101,100,3
10960,3288000,9/23/2022 9:20,101.051315,11.1287,101,100,7
10961,3288300,9/23/2022 9:25,100.718185,-0.33313,96.66687,97.66687,1
10962,3288600,9/23/2022 9:30,99.34762,-1.370565,96,97.629435,1
10963,3288900,9/23/2022 9:35,94.03937,-5.30825,96,92.69175,5
10964,3289200,9/23/2022 9:40,86.83492,-7.20445,96,90.79555,6
10965,3289500,9/23/2022 9:45,86.61492,-0.22,96,97.78,1
10966,3289800,9/23/2022 9:50,90.062225,3.447305,100.447305,100,3
10967,3290100,9/23/2022 9:55,95.546425,5.4842,101,100,5
10968,3290400,9/23/2022 10:00,94.40476,-1.141665,96,95.358335,1
10969,3290700,9/23/2022 10:05,95.0669,0.66214,96,97.66214,1
10970,3291000,9/23/2022 10:10,91.39667,-3.67023,96,94.32977,3
10971,3291300,9/23/2022 10:15,92.817856,1.421186,98.421186,97.921186,1
10972,3291600,9/23/2022 10:20,94.66746,1.849604,98.18293733,99.849604,1
10973,3291900,9/23/2022 10:25,102.8105,8.14304,101,100,6
10974,3292200,9/23/2022 10:30,94.62121,-8.18929,96,88.47737667,6
10975,3292500,9/23/2022 10:35,86.683334,-7.937876,96,90.062124,6
10976,3292800,9/23/2022 10:40,85.90238,-0.780954,96.219046,96.219046,1
10977,3293100,9/23/2022 10:45,87.082855,1.180475,97.180475,98.51380833,1
10978,3293400,9/23/2022 10:50,87.077385,-0.00547,97.99453,97.49453,1
10979,3293700,9/23/2022 10:55,88.037384,0.959999,97.959999,98.959999,1
10980,3294000,9/23/2022 11:00,88.68667,0.649286,96.98261933,97.149286,1
10981,3294300,9/23/2022 11:05,88.206665,-0.480005,96,95.85332833,1
10982,3294600,9/23/2022 11:10,88.14762,-0.059045,96.440955,96.27428833,1
10983,3294900,9/23/2022 11:15,92.18788,4.04026,101,100,3
10984,3295200,9/23/2022 11:20,109.98637,17.79849,101,100,8
10985,3295500,9/23/2022 11:25,95.76667,-14.2197,96,82.7803,7
10986,3295800,9/23/2022 11:30,97.933334,2.166664,98.49999733,100,3
10987,3296100,9/23/2022 11:35,97.77,-0.163334,96.836666,98.836666,1
10988,3296400,9/23/2022 11:40,99.92571,2.15571,100.15571,99.48904333,3
10989,3296700,9/23/2022 11:45,98.68357,-1.24214,96,95.42452667,1
10990,3297000,9/23/2022 11:50,98.29286,-0.39071,98.60929,95.94262333,1
10991,3297300,9/23/2022 11:55,103.569695,5.276835,101,100,5
10992,3297600,9/23/2022 12:00,97.35928,-6.210415,96,91.789585,5
10993,3297900,9/23/2022 12:05,90.65397,-6.70531,96,92.29469,5
10994,3298200,9/23/2022 12:10,99.87857,9.2246,101,100,6
10995,3298500,9/23/2022 12:15,107.524445,7.645875,101,100,6
10996,3298800,9/23/2022 12:20,106.5018,-1.022645,96.977355,96.977355,1
10997,3299100,9/23/2022 12:25,107.825,1.3232,96.65653333,99.3232,1
10998,3299400,9/23/2022 12:30,95.69307,-12.13193,96,84.36807,7
10999,3299700,9/23/2022 12:35,96.01071,0.31764,96.65097333,98.31764,1
11000,3300000,9/23/2022 12:40,95.42361,-0.5871,96,95.74623333,1
11001,3300300,9/23/2022 12:45,107.01929,11.59568,101,100,7
11002,3300600,9/23/2022 12:50,101.02245,-5.99684,96,92.00316,5
11003,3300900,9/23/2022 12:55,97.05785,-3.9646,96,93.0354,3
11004,3301200,9/23/2022 13:00,99.09048,2.03263,101,100,3
11005,3301500,9/23/2022 13:05,94.89167,-4.19881,96,92.30119,3
11006,3301800,9/23/2022 13:10,103.99593,9.10426,101,100,6
11007,3302100,9/23/2022 13:15,96.602776,-7.393154,96,92.606846,6
11008,3302400,9/23/2022 13:20,90.37778,-6.224996,96,91.775004,5
11009,3302700,9/23/2022 13:25,98.020004,7.642224,101,100,6
11010,3303000,9/23/2022 13:30,103.19428,5.174276,101,100,5
11011,3303300,9/23/2022 13:35,106.00525,2.81097,98.81097,100,3
11012,3303600,9/23/2022 13:40,101.29429,-4.71096,96,95.28904,3
11013,3303900,9/23/2022 13:45,93.780556,-7.513734,96,89.486266,6
11014,3304200,9/23/2022 13:50,104.36844,10.587884,101,100,7
11015,3304500,9/23/2022 13:55,100.74379,-3.62465,96,93.37535,3
11016,3304800,9/23/2022 14:00,100.653336,-0.090454,96.909546,98.909546,1
11017,3305100,9/23/2022 14:05,101.21318,0.559844,97.559844,97.559844,1
11018,3305400,9/23/2022 14:10,95.244446,-5.968734,96,93.031266,5
11019,3305700,9/23/2022 14:15,106.06,10.815554,101,100,7
11020,3306000,9/23/2022 14:20,106.61104,0.55104,97.55104,97.55104,1
11021,3306300,9/23/2022 14:25,103.19091,-3.42013,96,94.57987,3
11022,3306600,9/23/2022 14:30,105.19111,2.0002,99.0002,100,3
11023,3306900,9/23/2022 14:35,100.70167,-4.48944,96,92.17722667,3
11024,3307200,9/23/2022 14:40,97.60636,-3.09531,96,93.90469,3
11025,3307500,9/23/2022 14:45,98.475555,0.869195,97.20252833,100,1
11026,3307800,9/23/2022 14:50,102.76878,4.293225,101,100,3
11027,3308100,9/23/2022 14:55,84.74857,-18.02021,96,79.47979,8
11028,3308400,9/23/2022 15:00,85.746666,0.998096,96.998096,97.33142933,1
11029,3308700,9/23/2022 15:05,91.72,5.973334,101,100,5
11030,3309000,9/23/2022 15:10,90.6677,-1.0523,96,96.28103333,1
11031,3309300,9/23/2022 15:15,89.86143,-0.80627,96.19373,95.69373,1
11032,3309600,9/23/2022 15:20,88.72143,-1.14,96,98.86,1
11033,3309900,9/23/2022 15:25,91.6185,2.89707,99.89707,100,3
11034,3310200,9/23/2022 15:30,99.89995,8.28145,101,100,6
11035,3310500,9/23/2022 15:35,93.17167,-6.72828,96,89.77172,5
11036,3310800,9/23/2022 15:40,88.343834,-4.827836,96,91.50549733,3
11037,3311100,9/23/2022 15:45,89.664764,1.32093,97.32093,98.32093,1
11038,3311400,9/23/2022 15:50,91.166664,1.5019,98.5019,99.5019,1
11039,3311700,9/23/2022 15:55,91.171425,0.004761,96.004761,97.004761,1
11040,3312000,9/23/2022 16:00,92.27142,1.099995,100.099995,100,1
11041,3312300,9/23/2022 16:05,100.077774,7.806354,101,100,6
11042,3312600,9/23/2022 16:10,95.42874,-4.649034,96,92.68429933,3
11043,3312900,9/23/2022 16:15,94.85167,-0.57707,96,96.75626333,1
11044,3313200,9/23/2022 16:20,93.772224,-1.079446,96,96.25388733,1
11045,3313500,9/23/2022 16:25,91.56881,-2.203414,96,95.296586,3
11046,3313800,9/23/2022 16:30,100.80333,9.23452,101,100,6
11047,3314100,9/23/2022 16:35,88.86786,-11.93547,96,85.06453,7
11048,3314400,9/23/2022 16:40,89.01397,0.14611,96.47944333,99.14611,1
11049,3314700,9/23/2022 16:45,95.15,6.13603,101,100,5
11050,3315000,9/23/2022 16:50,91.941666,-3.208334,96,94.12499933,3
11051,3315300,9/23/2022 16:55,98.49111,6.549444,101,100,5
11052,3315600,9/23/2022 17:00,87.09587,-11.39524,96,85.27142667,7
11053,3315900,9/23/2022 17:05,87.04,-0.05587,96.94413,97.94413,1
11054,3316200,9/23/2022 17:10,84.975,-2.065,96,94.435,3
11055,3316500,9/23/2022 17:15,86.20571,1.23071,100.23071,98.23071,1
11056,3316800,9/23/2022 17:20,85.279366,-0.926344,96,99.073656,1
11057,3317100,9/23/2022 17:25,87.653336,2.37397,98.37397,99.37397,3
11058,3317400,9/23/2022 17:30,87.96,0.306664,97.306664,100,1
11059,3317700,9/23/2022 17:35,88.962875,1.002875,96.33620833,97.66954167,1
11060,3318000,9/23/2022 17:40,92.08857,3.125695,100.125695,100,3
11061,3318300,9/23/2022 17:45,96.912224,4.823654,101,100,3
11062,3318600,9/23/2022 17:50,91.10953,-5.802694,96,93.197306,5
11063,3318900,9/23/2022 17:55,82.85615,-8.25338,96,89.74662,6
11064,3319200,9/23/2022 18:00,81.64445,-1.2117,96,95.7883,1
11065,3319500,9/23/2022 18:05,78.305,-3.33945,96,94.66055,3
11066,3319800,9/23/2022 18:10,79.45524,1.15024,98.15024,99.15024,1
11067,3320100,9/23/2022 18:15,80.30309,0.84785,96.84785,98.84785,1
11068,3320400,9/23/2022 18:20,80.29111,-0.01198,96,98.98802,1
11069,3320700,9/23/2022 18:25,79.57072,-0.72039,96,98.27961,1
11070,3321000,9/23/2022 18:30,85.05572,5.485,101,100,5
11071,3321300,9/23/2022 18:35,92.2127,7.15698,101,100,6
11072,3321600,9/23/2022 18:40,93.19484,0.98214,97.98214,97.98214,1
11073,3321900,9/23/2022 18:45,88.75952,-4.43532,96,93.56468,3
11074,3322200,9/23/2022 18:50,75.90857,-12.85095,96,87.14905,7
11075,3322500,9/23/2022 18:55,77.78127,1.8727,97.8727,99.8727,1
11076,3322800,9/23/2022 19:00,86.24841,8.46714,101,100,6
11077,3323100,9/23/2022 19:05,82.27857,-3.96984,96,93.53016,3
11078,3323400,9/23/2022 19:10,72.265,-10.01357,96,86.65309667,7
11079,3323700,9/23/2022 19:15,74.18056,1.91556,97.58222667,98.91556,1
11080,3324000,9/23/2022 19:20,74.51905,0.33849,96.83849,97.67182333,1
11081,3324300,9/23/2022 19:25,71.83191,-2.68714,96,96.31286,3
11082,3324600,9/23/2022 19:30,74.02556,2.19365,99.19365,100,3
11083,3324900,9/23/2022 19:35,74.99333,0.96777,99.96777,97.30110333,1
11084,3325200,9/23/2022 19:40,75.827774,0.834444,97.16777733,97.834444,1
11085,3325500,9/23/2022 19:45,75.88048,0.052706,96.052706,97.552706,1
11086,3325800,9/23/2022 19:50,77,1.11952,97.11952,99.11952,1
11087,3326100,9/23/2022 19:55,78.50667,1.50667,96.84000333,98.17333667,1
11088,3326400,9/23/2022 20:00,80.42571,1.91904,99.91904,98.58570667,1
11089,3326700,9/23/2022 20:05,81.827774,1.402064,96.902064,100,1
11090,3327000,9/23/2022 20:10,83.59278,1.765006,97.765006,98.09833933,1
11091,3327300,9/23/2022 20:15,85.00714,1.41436,97.74769333,98.91436,1
11092,3327600,9/23/2022 20:20,85.40952,0.40238,97.40238,99.40238,1
11093,3327900,9/23/2022 20:25,86.902695,1.493175,98.493175,99.493175,1
